"maker_key","model_key","mileage","engine_power","registration_date","fuel","paint_color","car_type","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","price","sold_at"
"BMW","318",190196,105,"2013-03-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10700,"2018-03-01"
"BMW","520",134724,135,"2013-09-01","diesel","grey","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,17700,"2018-03-01"
"BMW","520",166676,135,"2014-03-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15800,"2018-07-01"
"BMW","320",168029,135,"2012-10-01","diesel","silver","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13400,"2018-03-01"
"BMW","318",186700,105,"2013-11-01","diesel","grey","estate",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10500,"2018-03-01"
"BMW","535",234336,230,"2012-03-01","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19200,"2018-03-01"
"BMW","318",127659,105,"2014-02-01","diesel","blue","estate",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,12500,"2018-03-01"
"BMW","320",164900,120,"2012-11-01","diesel","grey","estate",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,11800,"2018-03-01"
"BMW","520",301534,135,"2011-08-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,9200,"2018-03-01"
"BMW","520",129258,140,"2014-09-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,22600,"2018-03-01"
"BMW","525",70138,160,"2014-08-01","diesel","silver","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20900,"2018-03-01"
"BMW","320",77703,135,"2015-06-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21400,"2018-03-01"
"BMW","320",262458,110,"2006-11-01","diesel","grey","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5000,"2018-03-01"
"BMW","320",163777,120,"2014-10-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12700,"2018-03-01"
"BMW","320",25974,120,"2015-05-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9500,"2018-03-01"
"BMW","520",164400,135,"2013-01-01","diesel","white","estate",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16200,"2018-03-01"
"BMW","520",134804,135,"2014-04-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,19600,"2018-04-01"
"BMW","320",101580,135,"2014-09-01","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13300,"2018-03-01"
"BMW","320",178507,120,"2014-05-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11800,"2018-03-01"
"BMW","318",164950,100,"2013-06-01","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10500,"2018-03-01"
"BMW","320",248730,110,"2007-08-01","diesel","grey","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5100,"2018-03-01"
"BMW","520",126444,140,"2015-03-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20100,"2018-03-01"
"BMW","320",179056,122,"2013-09-01","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,12100,"2018-03-01"
"BMW","525",266607,150,"2011-03-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15300,"2018-07-01"
"BMW","320",155136,120,"2012-10-01","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10700,"2018-08-01"
"BMW","523",175642,150,"2010-09-01","petrol","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14300,"2018-03-01"
"BMW","318",106355,100,"2013-08-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13100,"2018-04-01"
"BMW","520",205474,135,"2012-07-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,14600,"2018-03-01"
"BMW","320",235022,110,"2006-01-01","diesel","black","estate",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4300,"2018-03-01"
"BMW","530",148632,190,"2013-03-01","diesel","black","estate",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19200,"2018-03-01"
"BMW","320",187608,135,"2014-06-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11500,"2018-04-01"
"BMW","318",175042,105,"2014-09-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,12100,"2018-03-01"
"BMW","318",161215,105,"2014-01-01","diesel","brown","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,800,"2018-03-01"
"BMW","530",130121,190,"2014-02-01","diesel","grey","estate",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20500,"2018-03-01"
"BMW","530",314540,142,"2001-04-01","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1300,"2018-03-01"
"BMW","318",121430,105,"2013-01-01","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15600,"2018-03-01"
"BMW","316",210105,85,"2013-07-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8900,"2018-03-01"
"BMW","525",199520,160,"2012-05-01","diesel","silver","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,14900,"2018-06-01"
"BMW","320",97634,120,"2014-06-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15100,"2018-03-01"
"BMW","520",177557,120,"2012-09-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11400,"2018-03-01"
"BMW","318",154267,105,"2013-02-01","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11900,"2018-03-01"
"BMW","520",258239,100,"2003-11-01","diesel","blue","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1900,"2018-03-01"
"BMW","318",129614,105,"2014-02-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13400,"2018-03-01"
"BMW","316",131474,85,"2013-01-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10600,"2018-03-01"
"BMW","320",178944,122,"2013-12-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,6500,"2018-03-01"
"BMW","320",89989,135,"2013-06-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12900,"2018-03-01"
"BMW","318",146248,100,"2013-08-01","diesel","white","estate",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,11300,"2018-03-01"
"BMW","316",75269,85,"2015-01-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8200,"2018-06-01"
"BMW","316",257000,85,"2013-09-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8200,"2018-03-01"
"BMW","320",172710,120,"2014-11-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13400,"2018-03-01"
"BMW","316",150204,85,"2012-11-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5700,"2018-03-01"
"BMW","518",147098,105,"2014-01-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,9600,"2018-03-01"
"BMW","318",127670,100,"2014-10-01","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12100,"2018-03-01"
"BMW","320",123492,135,"2014-01-01","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14900,"2018-03-01"
"BMW","520",222723,120,"2007-04-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6100,"2018-03-01"
"BMW","530",184754,190,"2014-06-01","diesel","grey","estate",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19900,"2018-03-01"
"BMW","316",140289,85,"2015-02-01","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,800,"2018-03-01"
"BMW","525",192114,160,"2013-11-01","diesel","white","estate",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,18100,"2018-03-01"
"BMW","318",140525,100,"2014-07-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12000,"2018-03-01"
"BMW","520",230451,130,"2009-07-01","diesel","grey","estate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7500,"2018-06-01"
"BMW","530",223328,190,"2013-02-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,15800,"2018-03-01"
"BMW","520",135740,120,"2013-03-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15200,"2018-03-01"
"BMW","520",136158,137,"2013-07-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14300,"2018-03-01"
"BMW","320",133373,135,"2012-10-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13100,"2018-03-01"
"BMW","318",151280,105,"2014-07-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11500,"2018-03-01"
"BMW","525",121332,160,"2014-04-01","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,26300,"2018-03-01"
"BMW","318",106463,100,"2013-08-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13400,"2018-06-01"
"BMW","320",60534,135,"2014-04-01","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,17700,"2018-03-01"
"BMW","520",126607,135,"2014-03-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19600,"2018-03-01"
"BMW","530",156160,173,"2008-05-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,7700,"2018-03-01"
"BMW","320",188791,120,"2005-10-01","diesel","black","estate",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4500,"2018-03-01"
"BMW","525",305358,120,"2004-08-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4400,"2018-03-01"
"BMW","318",127499,100,"2013-07-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10600,"2018-03-01"
"BMW","520",123531,135,"2014-04-01","diesel","brown","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22400,"2018-03-01"
"BMW","316",158300,85,"2014-05-01","diesel","white","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9800,"2018-03-01"
"BMW","320",184455,120,"2013-07-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10400,"2018-03-01"
"BMW","318",174259,105,"2013-10-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12200,"2018-03-01"
"BMW","520",65811,135,"2013-02-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,23200,"2018-03-01"
"BMW","318",131597,100,"2014-05-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11500,"2018-03-01"
"BMW","316",149817,85,"2013-12-01","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11400,"2018-03-01"
"BMW","520",206944,135,"2013-10-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14100,"2018-03-01"
"BMW","520",122998,135,"2014-03-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,17600,"2018-03-01"
"BMW","520",185238,135,"2013-10-01","diesel","grey","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,21700,"2018-03-01"
"BMW","320",163472,135,"2013-08-01","diesel","brown","estate",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14600,"2018-03-01"
"BMW","520",163376,120,"2013-09-01","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14800,"2018-06-01"
"BMW","316",77008,85,"2013-05-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10900,"2018-03-01"
"BMW","520",152679,120,"2012-03-01","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13700,"2018-04-01"
"BMW","520",289948,120,"2009-01-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7400,"2018-08-01"
"BMW","520",157989,135,"2012-01-01","diesel","grey","estate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,12600,"2018-03-01"
"BMW","530",148328,190,"2013-10-01","diesel","grey","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23100,"2018-07-01"
"BMW","320",176269,135,"2013-02-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3700,"2018-03-01"
"BMW","318",19937,110,"2016-05-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,22400,"2018-03-01"
"BMW","320",163459,135,"2014-01-01","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13700,"2018-03-01"
"BMW","320",144104,120,"2014-03-01","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,16500,"2018-03-01"
"BMW","318",308735,90,"2007-06-01","diesel","blue","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3700,"2018-03-01"
"BMW","316",125207,85,"2013-03-01","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10400,"2018-03-01"
"BMW","320",200906,120,"2014-08-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,13400,"2018-03-01"
"BMW","530",181011,190,"2014-04-01","diesel","blue","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22200,"2018-03-01"
"BMW","520",137667,137,"2013-06-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16400,"2018-03-01"
"BMW","530",126368,190,"2014-10-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,22000,"2018-03-01"
"BMW","320",165421,135,"2013-01-01","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9200,"2018-04-01"
"BMW","520",129329,135,"2013-10-01","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,18800,"2018-04-01"
"BMW","320",129826,120,"2013-10-01","diesel","silver","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13900,"2018-03-01"
"BMW","520",143386,120,"2013-08-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,19000,"2018-03-01"
"BMW","520",135200,120,"2013-01-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15200,"2018-03-01"
"BMW","320",127944,120,"2013-07-01","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,13800,"2018-03-01"
"BMW","520",124523,120,"2012-09-01","diesel","blue","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,15600,"2018-03-01"
"BMW","520",260960,120,"2008-06-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5600,"2018-04-01"
"BMW","318",151089,105,"2014-07-01","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,12100,"2018-03-01"
"BMW","320",160017,135,"2013-03-01","petrol","white","estate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,14300,"2018-03-01"
"BMW","520",185387,120,"2011-10-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7100,"2018-03-01"
"BMW","520",150779,135,"2014-04-01","diesel","blue","estate",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20300,"2018-03-01"
"BMW","520",170856,120,"2012-10-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14200,"2018-03-01"
"BMW","520",210574,135,"2011-11-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11900,"2018-03-01"
"BMW","320",106990,135,"2012-11-01","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,16100,"2018-03-01"
"BMW","525",154035,160,"2014-04-01","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23100,"2018-04-01"
"BMW","320",143455,135,"2014-07-01","diesel","black","estate",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,14600,"2018-03-01"
"BMW","320",309458,135,"2013-05-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,9700,"2018-03-01"
"BMW","318",162056,105,"2013-08-01","diesel","red","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9500,"2018-03-01"
"BMW","525",44211,160,"2013-10-01","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7600,"2018-03-01"
"BMW","320",183892,120,"2012-03-01","diesel","grey","estate",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5000,"2018-04-01"
"BMW","316",143651,85,"2013-05-01","diesel","blue","estate",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,14900,"2018-03-01"
"BMW","520",188004,135,"2014-03-01","diesel","grey","estate",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18100,"2018-03-01"
"BMW","520",184731,135,"2013-07-01","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,14000,"2018-04-01"
"BMW","520",74833,120,"2013-02-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17100,"2018-03-01"
"BMW","320",162609,135,"2014-03-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16400,"2018-04-01"
"BMW","530",144302,190,"2014-04-01","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,21500,"2018-03-01"
"BMW","318",117321,100,"2008-11-01","diesel","grey","estate",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8000,"2018-04-01"
"BMW","520",195902,140,"2014-10-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,15600,"2018-03-01"
"BMW","318",153125,105,"2013-10-01","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13100,"2018-04-01"
"BMW","318",3478,100,"2016-09-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21400,"2018-03-01"
"BMW","520",167112,135,"2013-11-01","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18900,"2018-03-01"
"BMW","320",175217,135,"2012-12-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,12600,"2018-03-01"
"BMW","530",268961,190,"2013-01-01","diesel","white","estate",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,15800,"2018-03-01"
"BMW","520",104531,135,"2014-05-01","diesel","white","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20200,"2018-03-01"
"BMW","318",147933,100,"2014-09-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10700,"2018-03-01"
"BMW","318",157848,105,"2014-10-01","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,13400,"2018-03-01"
"BMW","316",81329,85,"2014-04-01","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15800,"2018-03-01"
"BMW","318",105026,105,"2014-10-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15700,"2018-03-01"
"BMW","520",122723,120,"2013-09-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,18000,"2018-03-01"
"BMW","318",84120,105,"2014-02-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16300,"2018-03-01"
"BMW","520",83215,135,"2014-06-01","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,26800,"2018-03-01"
"BMW","520",161815,135,"2014-05-01","diesel","white","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18800,"2018-03-01"
"BMW","316",208925,85,"2013-07-01","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8200,"2018-03-01"
"BMW","518",179584,105,"2014-05-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14400,"2018-03-01"
"BMW","525",160142,160,"2013-04-01","diesel","blue","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,18600,"2018-03-01"
"BMW","318",119781,100,"2013-05-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11400,"2018-09-01"
"BMW","525",134189,155,"2012-05-01","diesel","grey","estate",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,16100,"2018-03-01"
"BMW","320",149074,135,"2014-09-01","diesel","white","estate",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10800,"2018-03-01"
"BMW","525",178000,160,"2014-06-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,16400,"2018-03-01"
"BMW","525",197565,120,"2001-05-01","diesel","blue","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1900,"2018-03-01"
"BMW","525",39757,160,"2013-05-01","diesel","grey","estate",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,23500,"2018-03-01"
"BMW","530",128249,190,"2013-10-01","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,20100,"2018-03-01"
"BMW","520",300676,120,"2009-03-01","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,7600,"2018-03-01"
"BMW","520",179339,120,"2012-02-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11900,"2018-03-01"
"BMW","318",143218,100,"2014-03-01","diesel","silver","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11800,"2018-03-01"
"BMW","320",137833,120,"2009-01-01","petrol","grey","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6100,"2018-03-01"
"BMW","318",236591,100,"2009-01-01","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6700,"2018-03-01"
"BMW","320",304719,110,"2006-07-01","petrol","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4200,"2018-03-01"
"BMW","320",171275,120,"2013-10-01","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,11700,"2018-03-01"
"BMW","330",107464,190,"2013-06-01","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16700,"2018-03-01"
"BMW","320",201589,137,"2014-07-01","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15000,"2018-03-01"
"BMW","520",162610,135,"2014-05-01","diesel","white","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,20500,"2018-03-01"
"BMW","318",206361,105,"2014-08-01","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,11400,"2018-03-01"
"BMW","320",114413,120,"2013-01-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14100,"2018-03-01"
"BMW","320",148909,135,"2012-12-01","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,"2018-03-01"
"BMW","320",111093,135,"2014-06-01","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,20100,"2018-03-01"
"BMW","525",193694,160,"2014-06-01","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19000,"2018-03-01"
"BMW","320",187837,135,"2013-04-01","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15500,"2018-03-01"
"BMW","318",198080,105,"2014-06-01","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,11400,"2018-03-01"
